a,b,c,alpha,volume,phi1,PHI,phi2,GrainID,final_discrete_volume,final_conti_volume,phaseID
6.8542869760258425,4.404696694353362,11.738148196852489,165.17227172851562,2968.9062586978207,249.98820706484443,36.68107618582007,169.5572131492343,0,2898.1246948242188,2968.9062586978207,1
6.761995037785109,3.1757229114790664,5.1470288559279895,6.535679817199707,925.96092062249,274.7099759824464,225.9283223302094,316.26936867164267,1,905.1361083984375,925.96092062249,1
4.344049804149029,3.7800860292365703,5.893908987884287,172.86666870117188,810.8089050922746,33.79517572653586,265.61417597864227,302.43714297569034,2,792.3545837402344,810.8089050922746,1
4.442349888604246,2.6187435355785884,7.172536724228893,14.086593627929688,699.0320935258964,85.50233879630304,246.19186538515513,316.13102808333326,3,683.3839416503906,699.0320935258964,1
6.228112489796721,2.8277168902647793,4.533974569657871,167.25473022460938,668.9444560693131,162.5090063567528,26.500945633392856,77.92980320402418,4,653.7208557128906,668.9444560693131,1
4.514021112105064,2.665039944895507,5.882051102026085,16.163251876831055,592.8088887830081,169.5800084999376,102.53035398728063,23.387730264478584,5,579.7691345214844,592.8088887830082,1
5.929553985010016,2.186263924753414,5.385900966228164,21.75761604309082,584.9268866030899,47.0454110346084,181.28260534188198,203.99571481874275,6,570.7054138183594,584.9268866030899,1
5.766694808308317,2.9163891806065947,3.949882415580912,19.09401512145996,556.5128777721668,237.64137622253776,126.1383201630592,161.8469255455631,7,543.3082580566406,556.5128777721668,1
5.485835639954152,3.016879447244062,3.946842542566393,3.209313154220581,547.2290621328078,314.1412665081725,172.05951599029402,302.939693860268,8,535.0685119628906,547.2290621328078,1
3.5442616541107577,2.5222055883690175,7.198974888749423,41.13362503051758,539.1325130880239,156.27924081758187,271.555322096578,85.08848396838185,9,527.34375,539.1325130880239,1
4.7259150881668255,2.464432200535297,5.401171764348098,5.11443567276001,526.9985042425034,270.2791891632745,356.834924471966,36.65262236093925,10,515.3961181640625,526.9985042425035,1
5.627836803794582,2.079265179977334,5.316753776404429,34.52018737792969,521.2145481419016,6.695418903581758,104.6516030145408,268.6287908571385,11,510.040283203125,521.2145481419017,1
2.720749936624574,4.043761331718456,5.323190687670161,50.35356521606445,490.6420559241502,18.529977286083742,218.77097700614868,146.15152890197206,12,477.9052734375,490.6420559241501,1
3.8834734523636047,2.6803583523305456,5.482478446229909,17.787885665893555,478.08898716098366,259.59301250617284,176.35848473145958,65.78666636492069,13,467.7085876464844,478.08898716098366,1
2.293578688558729,4.7200333495640345,4.7200333495640345,101.58551025390625,428.07748247703273,130.8981791202479,61.87004809634194,333.7643766651291,14,418.0641174316406,428.07748247703273,2
5.721263382813333,2.2407119219280123,3.9721377783295058,16.049692153930664,426.60002371267336,325.29572475384975,162.46568601763326,221.575172515163,15,417.0341491699219,426.6000237126734,1
2.125889340766488,4.792372565384132,4.792372565384132,78.34439849853516,409.03493878793864,28.258401914782006,138.5330996202773,48.11515649805941,16,399.42169189453125,409.03493878793864,2
1.9703638871054918,4.709765569608195,4.709765569608195,82.90030670166016,366.1538669592796,203.26837694956708,90.9415288000441,49.71701832303714,17,356.98699951171875,366.1538669592796,2
6.51001925177115,1.8488778460179636,3.306850060444374,5.498133659362793,333.44453196876435,297.85182276036164,336.941771443846,298.14158805427996,18,326.1909484863281,333.44453196876435,1
