a,b,c,alpha,volume,phi1,PHI,phi2,GrainID,final_discrete_volume,final_conti_volume,phaseID
3.0316063124722823,10.033424785350155,10.033424785350155,93.62991333007812,2556.759076686987,301.63117400917656,41.15101311695325,348.7393210391699,0,2496.9520568847656,2556.7590766869866,2
2.7345024413848136,10.005702914867097,10.005702914867097,90.89828491210938,2293.465059457418,215.95273031765996,74.76573758928085,166.30359311945202,1,2239.459991455078,2293.4650594574177,2
1.9752201723433596,8.844221334989662,8.844221334989662,78.52519989013672,1294.3547522807999,335.28346163841377,109.0158001169921,154.80447615796677,2,1260.5781555175781,1294.3547522807999,2
7.422433177635388,3.5707077160338754,5.243749202024411,179.0485382080078,1164.2898610217228,172.68898795734847,178.15761024426445,73.43423320747995,3,1137.3939514160156,1164.289861021723,1
3.873790402228324,4.9949479539754655,7.113691767232431,62.61684036254883,1153.1365414804068,43.10571498759383,116.73321735244444,351.3453780618746,4,1126.4762878417969,1153.136541480407,1
4.004227161928296,2.9942352645522883,8.4290281529038,14.806568145751953,846.6438101152155,316.7229758819778,93.21767959503006,115.71134561661793,5,827.4765014648438,846.6438101152155,1
4.712842875867721,2.821565683938857,6.827792900767697,7.415853023529053,760.6275827797496,324.3570217145952,126.31206341738259,162.28919327386487,6,743.7400817871094,760.6275827797496,1
5.01286982835913,2.660317447354446,6.7371999227318735,24.058786392211914,752.6930914555495,353.5806748715169,317.35935175291416,123.68699845904626,7,736.5303039550781,752.6930914555495,1
5.127765642672938,2.5947737760605953,6.742779637429541,38.71080017089844,751.5973493915164,98.8396193145653,69.39910042851535,96.61187151316805,8,734.0583801269531,751.5973493915163,1
2.5440190384031025,5.491688993614196,5.491688993614196,99.8940200805664,642.7629428325447,77.02654682095246,173.65885284786134,139.09846994098055,9,627.9716491699219,642.7629428325447,2
6.054998400979893,2.7098682849736226,4.402585384586462,170.32638549804688,605.1856303123027,284.2482686788952,193.4723235889464,82.60989907522797,10,590.9957885742188,605.1856303123027,1
4.677610728000083,2.124569630161769,6.468571979712554,13.999015808105469,538.5450843263889,303.0429151755226,41.71698324429601,348.4839499863803,11,526.4167785644531,538.5450843263889,1
2.415373557823329,4.207462216589038,6.094619976895146,64.59724426269531,518.8833892388731,99.91745308709143,256.9800769706745,10.498907043095183,12,505.8174133300781,518.8833892388731,1
6.539401830637775,2.558715815592013,3.596503130397011,174.88299560546875,504.1492502917019,195.16081265189612,100.73347227480359,8.52177695434165,13,492.8398132324219,504.14925029170195,1
5.998931326671086,2.4486215981930495,4.011298962281561,148.57742309570312,493.6273364575052,323.7176095963496,353.1708461965961,36.34887945303167,14,482.64312744140625,493.62733645750507,1
6.244248383582832,2.5232215800863576,3.6804845830513884,28.803936004638672,485.8018544290925,195.77185338869168,38.44660031799342,41.217689250998276,15,473.8883972167969,485.8018544290925,1
1.440553632236338,6.340286377334177,6.340286377334177,93.5467758178711,485.1385499310189,133.73020584952377,4.745429477023135,38.95887229138239,16,473.4764099121094,485.1385499310189,2
1.8438204061525052,5.566868974504272,5.566868974504272,81.3502197265625,478.69536374902026,24.47096184650208,163.6811602617703,39.44148662663742,17,468.63555908203125,478.69536374902026,2
4.608955499282461,1.6050133412429854,7.611056264835107,172.29481506347656,471.67699941146986,1.0040291308291316,100.60564441069026,140.87709882247452,18,460.0868225097656,471.6769994114698,1
5.717786795025852,3.564270767950981,2.65359484253316,28.98826026916504,453.05597831149055,206.035064789926,235.18854302004024,122.31610647418523,19,442.474365234375,453.0559783114906,1
3.958533838028246,2.34179751543133,5.545879244245519,5.566539764404297,430.6978626674775,40.32738437632749,100.02206431545767,213.08975546172763,20,419.7120666503906,430.6978626674776,1
3.657896041568951,2.337892504241343,5.3994653082172315,172.3532257080078,386.83455105375845,269.76829568441707,247.3368654356842,245.96067617602958,21,377.0713806152344,386.8345510537585,1
5.825055385990967,1.938994551479626,3.982241586025283,6.424576282501221,376.8103785350202,270.1219960564907,338.6937231419716,150.7201580950162,22,367.8016662597656,376.8103785350202,1
2.15636492916177,4.297773642757935,4.297773642757935,87.27970886230469,333.67828224237184,228.2746411285318,116.74830152275355,150.09481004675396,23,325.469970703125,333.67828224237184,2
5.838992771344957,1.6716206909579892,4.048483831923916,3.948786497116089,331.0447385933284,28.419409871428204,322.7079465164794,127.56506135051883,24,323.9250183105469,331.0447385933285,1
5.410545525486222,2.2747536052968993,3.175627552483422,18.51024055480957,327.43385704360173,52.139301178077446,305.33124891770615,167.84305283344077,25,319.8051452636719,327.4338570436017,1
2.4749883715094314,5.286132807568671,2.887260277382879,54.89708709716797,316.4577775238551,325.5824018892709,193.10747450457237,31.175276501799694,26,308.990478515625,316.45777752385516,1
3.3705128779741385,1.9943788732989254,5.468120403714856,178.0200653076172,307.93590461996865,129.02906343609183,50.95864180457423,86.25926000288429,27,300.95672607421875,307.93590461996865,1
3.360170918701257,2.0489697413520096,4.822675198979327,1.9233849048614502,278.165671396028,53.92517200760447,111.72809899376293,150.45801667700832,28,271.91162109375,278.165671396028,1
1.8614976023297027,3.049000605386782,5.645599778330161,60.71466827392578,268.4408987033373,270.08091350527616,264.14943954620367,48.22026994485946,29,262.7449035644531,268.4408987033374,1
2.9038723670205453,2.176342630332022,5.057547058628542,3.268125534057617,267.77087056248155,21.106219121258558,90.96169657353283,197.1214133461855,30,261.5089416503906,267.7708705624816,1
6.240898960338852,1.687986692013292,2.8346299955048737,8.725537300109863,250.167652449034,157.01491971220383,32.08004230264984,254.32779324367147,31,245.1324462890625,250.16765244903402,1
5.049364160014188,1.6308879196521588,3.4128408286842897,21.589153289794922,235.44823958734187,67.44903377148788,148.21089976022103,205.68028685798265,32,230.09490966796875,235.44823958734185,1
4.777783461744703,1.5789323096835757,3.5645090621945914,20.47178840637207,225.27256432476102,150.63385128637017,224.8037898611474,86.64190984712562,33,219.89822387695312,225.27256432476102,1
2.995473415754851,1.518801552354834,5.4560958407461975,28.674367904663086,207.95391332758365,2.568481668542568,175.18497402014913,276.9522142330259,34,203.41873168945312,207.95391332758362,1
